id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
323733,4th St Loft in Downtown Austin!,1654178,Erik & Crystal,,78701,30.26778231698989,-97.74562785704083,Entire home/apt,149,1,312,2019-01-27,3.73,1,266
324552,South Congress private SOCO Studio,1348968,Sailing,,78704,30.24587961118736,-97.75122047810831,Entire home/apt,95,1,173,2019-01-20,2.03,7,359
325889,"Spacious SoCo Art House, Jacuzzi, DT view",1666874,Abbie & Brian,,78704,30.246689583378096,-97.75532400624152,Entire home/apt,799,3,8,2018-11-04,0.10,2,333
326839,Eastside Treasure for SXSW,1671318,Kelsey,,78702,30.260523986240592,-97.71214109342637,Entire home/apt,375,3,8,2017-03-19,0.10,1,26
327911,Lovely Room on bus line,1631335,Peggy,,78757,30.333541654028686,-97.73221822146435,Private room,47,2,86,2018-10-07,1.01,1,36
329172,"Hillside designer home,10 min.dwntn",1680871,Janet,,78746,30.302398711726696,-97.80718938101438,Entire home/apt,495,3,6,2016-06-05,0.07,1,363
329306,"Urban Homestead, 5 minutes to downtown",880571,Angel,,78702,30.272349089217467,-97.72514019490427,Private room,75,2,417,2019-01-21,4.97,11,289
330301,Entire Upstairs in NW Austin,1685125,Janet,,78729,30.450955427842427,-97.76467217444358,Entire home/apt,130,5,12,2012-08-28,0.14,2,362
331549,One Room with Private Bathroom,1690383,Sandra,,78725,30.23910928142403,-97.58624565985403,Private room,100,2,0,,,1,365
333114,House for rent in  North Austin,1697428,Ashly,,78754,30.368753277218826,-97.6555369711451,Private room,109,1,0,,,1,0
333442,RARE SECLUDED 1940s ESTATE,1698318,Virginia,,78703,30.312933590621327,-97.76659455213002,Entire home/apt,450,3,95,2018-12-09,1.24,1,306
333810,South Austin Home 5 min to Downtown,1700565,Robin,,78741,30.231927276677435,-97.74120760784805,Entire home/apt,175,6,3,2016-03-17,0.04,1,0
333815,Solar Sanctuary - Zen Room,372962,Kim,,78704,30.253328156321977,-97.75229756255722,Private room,99,1,117,2018-11-12,1.40,2,343
333856,Solar Sanctuary-Austin History Room,372962,Kim,,78704,30.253042335173873,-97.75301055457406,Private room,99,1,88,2018-11-18,1.04,2,352
333857,Walk to Downtown Homestay Pink Room,1700729,Larry And Joanna,,78702,30.275080175693734,-97.72994536760486,Private room,72,1,117,2019-02-02,1.40,1,166
333864,You don't  want to stay here but if you must...,1700868,Jeff,,78744,30.19462439939658,-97.7642704000875,Shared room,50,1,1,2014-03-15,0.02,1,365
334554,"SXSW Great 2BCondo, minutes from Downtown & Zilker",1703984,Cindy,,78704,30.240703312415164,-97.77524718000831,Entire home/apt,275,5,5,2017-10-28,0.06,1,11
334616,Great SXSW East Central Apartment,608539,D,,78741,30.244684772840913,-97.724421261344,Entire home/apt,250,1,2,2013-03-17,0.02,1,0
335945,"Wonderful and comfy townhome, very central and fun",1555683,Patrick,,78741,30.240348782834992,-97.73333918224529,Entire home/apt,190,2,32,2018-04-23,0.39,1,66
337125,"1800 Sq ft, 3-2 home in NW Austin",261883,Carolyn,,78759,30.421975517599222,-97.76716885719134,Private room,75,1,33,2015-10-06,0.39,1,83
337149,Eastside House - Near Downtown!,1714022,Jessica,,78702,30.256004139024235,-97.7259523588022,Entire home/apt,200,2,142,2019-01-13,1.69,1,142
337231,SXSW~S Congress Contemporary 4 BR ,1633674,Karen,,78704,30.24915511703592,-97.75178860648504,Entire home/apt,2000,5,0,,,1,87
337414,cute house near East 6th St!,1714815,Veronica,,78702,30.26795365758564,-97.71195093968356,Private room,115,1,15,2016-04-23,0.21,1,0
337508,Cozy room  in green friendly home,1715487,Star,,78757,30.366447224887168,-97.73333253004137,Private room,75,2,3,2014-04-29,0.04,2,365
337796,Love the space you rent. E.Aus.TX.,1714832,Shannon,,78721,30.258657621842428,-97.68760565532939,Private room,100,2,2,2012-03-19,0.02,1,0
338117,Central East Private Room- Close UT,1143953,Linda And Lia,,78702,30.273740007662095,-97.71886970625755,Private room,67,2,54,2019-01-20,0.64,2,285
340045,Greenbelt Professional Loft ,1725752,Shanti,,78746,30.260997415739755,-97.7919688997706,Entire home/apt,400,4,0,,,1,365
340419,*SXSW PRIME LOCATION E 5TH ST*,1727068,Chris & Ana,,78702,30.262803642155248,-97.72499071756334,Entire home/apt,222,7,5,2018-03-14,0.06,1,128
340630,Available SXSW 2019 2bdrm $1500/festival or month,531267,Shelley,,78757,30.33108446386065,-97.72585579034188,Entire home/apt,50,11,12,2018-12-31,0.15,2,91
340710,SXSW Rental! 10 min from it all!,4569,Glory,,78735,30.252644344778318,-97.87295615869624,Entire home/apt,300,3,0,,,1,365
341382,SXSW | RENOVATED 4 bedroom home near Downtown,1205884,Luke And Rachel,,78702,30.264960786469935,-97.71496124448957,Entire home/apt,750,3,123,2017-03-15,1.46,1,7
341596,South Austin Ultra Modern,1733004,Julie,,78704,30.247541146407592,-97.75854863081594,Private room,120,2,55,2018-11-04,0.65,1,309
341624,Sweet SXSW House Near the Action!,1733263,Brad,,78745,30.21698116355773,-97.77232790265502,Entire home/apt,250,3,3,2014-03-17,0.05,1,0
341665,3 bdrm close to downtown & airport!,1733499,Lynn,,78745,30.209622001076397,-97.77530721077963,Entire home/apt,240,2,21,2015-11-09,0.25,1,0
341909,3 BR-walk to SXSW / Convention Center,1734746,Eileen,,78702,30.25369816287096,-97.73115597474185,Entire home/apt,450,3,6,2015-03-17,0.08,1,0
342039,Private Guest House - Walk Downtown,1735494,Joey And Steph,,78702,30.25185066521402,-97.73104469702398,Entire home/apt,135,2,241,2019-01-22,2.87,1,291
342243,Spacious Private Master Suite by the Month.,1736662,Teresa,,78759,30.41699046670439,-97.75439605486676,Private room,33,31,1,2018-08-16,0.17,1,362
342424,Spacious Bedroom in the heart of the Eastside,1025535,Rachelle,,78702,30.278483344610528,-97.71517803773637,Private room,41,3,3,2015-05-09,0.04,2,85
342919,"2br, 800 sq/ft house/east side/SXSW",1739997,Gabrielle,,78702,30.25820309727039,-97.72019077818034,Entire home/apt,400,3,0,,,1,0
343258,"Artsy, Spacious South Austin Spot",1649892,Cecily,,78745,30.206330250443102,-97.79218149189921,Entire home/apt,120,2,31,2016-10-23,0.37,1,220
343462,Charming Family Friendly Apartment,1742984,Rachel,,78721,30.269115408724712,-97.68766767382839,Entire home/apt,79,1,200,2019-02-01,2.38,1,343
344976,South Congress Getaway Bungalow,1749905,Adam,,78704,30.25034950544884,-97.75721723749217,Entire home/apt,370,3,32,2018-10-24,0.54,1,309
345221,Austin Historic Home Downtown SxSW,1644218,Cecily,,78701,30.27105490530218,-97.74933312635075,Entire home/apt,400,4,6,2018-03-20,0.07,2,321
345473,Exquisite Boutique SoCo Cottage with Shops and Restaurants Nearby,1751224,Whitney,,78704,30.245473650726975,-97.74738856479364,Entire home/apt,295,2,28,2019-02-04,0.39,1,94
345536,Austin Artist's Hm. in Hippest Area,1752493,Gigi,,78704,30.248363879822396,-97.76185896252952,Entire home/apt,165,2,151,2018-12-26,1.83,3,301
345571,Sola-Zilker Park-5 min. to downtown and SXSW!,1217905,Christi,,78704,30.257019114611424,-97.7641431882412,Entire home/apt,650,2,17,2018-06-19,0.20,1,359
346316,Beautiful Home close to Zilker Park,1756426,Joan,,78704,30.261296223887097,-97.78031041434022,Entire home/apt,580,3,10,2018-10-15,0.24,1,348
346911,SXSW ACL F1 Cottage 1.6 Miles To DT,1758859,Matthew,,78703,30.284553340319544,-97.76286253910817,Entire home/apt,445,2,10,2017-03-13,0.12,1,364
347342,Perfect SXSW house (6th and Lamar),6846310,Evan + Jackie,,78703,30.27434325130218,-97.75466080444511,Entire home/apt,302,3,1,2012-03-13,0.01,1,0
347449,Cute Clarksville Condo,1722520,Rachelle,,78703,30.282263535571758,-97.76035498819265,Entire home/apt,156,5,3,2016-08-05,0.05,1,36
347572,East Austin Bungalow,1761506,Doug & Savanna,,78702,30.26487382812863,-97.71648762780346,Entire home/apt,150,1,13,2018-10-21,0.16,2,9
347654,ATX -SOCO 3bd House...beats hotels!,1761915,Charm,,78704,30.236182220127553,-97.74438713308172,Entire home/apt,430,1,24,2018-11-11,0.29,2,172
347736,Modern downtown loft on 6th St,1366664,Jason,,78702,30.26659117829543,-97.73297556505858,Entire home/apt,149,3,386,2019-01-27,4.58,1,71
347802,Hyde Park Bungalow close to UT & DT,1594787,Ananda & Dunstan,,78751,30.302317443896634,-97.72633120546574,Entire home/apt,119,2,196,2018-03-25,2.33,1,0
347847,The Heart of Chic Eastside/Near UT & Downtown,1763086,Debbie,,78702,30.269920012210093,-97.7309304867192,Entire home/apt,125,2,43,2018-11-25,1.30,1,54
347935,for formula one only...,1763742,Amber,,78704,30.2520986263118,-97.7616342067002,Entire home/apt,600,5,1,2012-03-18,0.01,1,0
348771,Beautiful Home Away From Home,1767284,William,,78749,30.216135850028724,-97.88686627731609,Private room,125,1,0,,,1,365
349447,"Eastside Cabana - Near UT,Downtown",1770424,Jason,,78702,30.278745658687924,-97.72359170326176,Entire home/apt,125,1,432,2019-01-28,5.15,5,309
349635,Central Austin (Tarrytown) Bed and Bath,1771402,Cindie,,78703,30.29932813180889,-97.77636598292982,Private room,59,1,41,2018-12-23,0.62,1,11
351865,French country charming room/bath,1782559,Julie,,78754,30.331790244234323,-97.64911332044764,Private room,75,1,0,,,1,0
352543,"Bright Private Townhouse close for ACL, F1 & SXSW",1785118,Kyla,,78704,30.24489148646354,-97.77263048776405,Entire home/apt,525,2,19,2018-11-04,0.23,1,358
353261, 4/3.5 SoCo Bungalow ,1789494,Lara,,78704,30.243355330284015,-97.75152120521145,Entire home/apt,675,3,105,2019-01-14,1.76,1,322
353955,SXSW Luxury 2 Bedroom appt!,1792021,Mykel,,78746,30.344419716208858,-97.80004734099931,Entire home/apt,225,3,1,2012-03-15,0.01,1,0
354263,Colorful Artsy and Unusual Guesthouse in Bouldin Creek,1752493,Gigi,,78704,30.24781552897501,-97.76294167115135,Entire home/apt,125,2,240,2019-01-25,2.86,3,134
354334,Stunning 2/2.5 PRIME ATX Location!,1781705,Jared,,78704,30.245151085430876,-97.77143300946987,Entire home/apt,300,3,1,2013-03-14,0.01,2,0
354460,"Urban Farm, Convenient Location",1794693,Jon & Hannah,,78702,30.280911163974732,-97.70718289070818,Entire home/apt,325,2,1,2014-03-18,0.02,2,0
354513,SXSW-Historic Home luxury-Central East Downtown,1795232,Sara,,78702,30.25859171148517,-97.72983485570484,Entire home/apt,908,3,5,2017-03-15,0.07,1,0
354569,Ultimate casually elegant retreat,2049988,Mike,,78703,30.289231530632996,-97.76060066347624,Entire home/apt,248,3,11,2017-07-05,0.13,1,0
355176,Private South Austin Guest House,1798140,Scott,,78745,30.22061995268492,-97.77387371831932,Entire home/apt,141,30,15,2017-07-31,0.18,1,0
355232,Great SXSW Location. 3br/2baths,1798084,Jeffrey,,78704,30.248025290239365,-97.74555974276267,Entire home/apt,1000,1,3,2017-03-19,0.04,1,365
355328,SXSW - musician's home,1798834,Joan,,78704,30.23927798895247,-97.77906778328908,Entire home/apt,100,1,0,,,1,0
355792,"Clean, Cute & Central-Clarksville!",1801114,An,,78703,30.2792678028503,-97.75421961954082,Entire home/apt,119,2,7,2017-09-16,0.08,1,11
355800,Quiet S. Austin Home with amenities,1801314,Sean,,78748,30.15867339679491,-97.83485684618182,Entire home/apt,800,3,0,,,1,0
356575,5 min to Convention Center & Rainey St.,1804677,Xavier,,78702,30.256725340029924,-97.72944172483251,Entire home/apt,250,1,120,2018-08-05,1.43,1,13
356675,Midcentury Modern in Central Austin,1805253,Trey,,78703,30.305872423458887,-97.77132174865926,Entire home/apt,1050,3,2,2013-06-01,0.02,1,0
356719,Cozy and Modern Home,1805524,Jai,,78723,30.305988976924358,-97.69640929519976,Entire home/apt,325,2,1,2012-11-20,0.01,1,0
356837,Upscale/Spacious Downtown Townhouse,1806205,Varun,,78701,30.280500738351616,-97.74286054572919,Entire home/apt,799,4,8,2017-03-14,0.10,2,363
357472,Spacious room w/ private bath in hot east side,1782393,Meredith And Rip,,78702,30.251756921784875,-97.72269802826261,Private room,75,2,68,2019-01-21,0.81,1,41
357503,Best ACL 2015 / Austin Summer,1809146,David,,78704,30.249812786734484,-97.77781989368826,Entire home/apt,495,2,3,2015-10-13,0.04,1,0
357529,Zilker Home close to everything,1808807,Renee,,78704,30.25520389939593,-97.76862036143612,Entire home/apt,135,3,174,2019-01-30,2.07,2,168
358164,Beautiful  Private Cottage,1812799,Monica,,78751,30.3106173118047,-97.7184040609451,Private room,100,1,155,2019-01-27,1.85,1,318
358276,Central Spot! - The Blanco Hills Bedroom -,1163788,Olivia,,78702,30.279134681359746,-97.71575793404409,Private room,49,1,90,2019-01-28,1.12,6,19
358643,Entertainers Delight Close to SOCO ,1815367,Kathy,,78704,30.22974489787974,-97.76657152146076,Entire home/apt,800,1,0,,,1,0
358675,Adriatic Serenity,1815489,Lucy,,78746,30.291722187404073,-97.83906419435897,Entire home/apt,500,2,0,,,2,337
359425,Cute 1/1 North Central Bungalow!,1818568,Carrie,,78757,30.33765490020557,-97.72982223887917,Entire home/apt,200,1,2,2016-03-20,0.02,1,0
359716,Formula 1 Home Next to Zilker Park,1819829,Ryan,,78704,30.260587491164348,-97.77649106560413,Entire home/apt,375,2,6,2015-10-12,0.08,1,0
359970,Perfect 1 b/b bungalow,1818990,Janell,,78702,30.257593630983813,-97.71779303017142,Entire home/apt,110,2,33,2019-02-04,1.43,1,149
360156,Cute  place 4mi to downtown,376066,Logan,,78721,30.271545080537322,-97.68702535150236,Entire home/apt,300,1,106,2019-01-01,1.37,1,344
361804,Zilker Park Bungalow with Fiber Internet!,1828716,Rick,,78704,30.255522757998587,-97.7683599222019,Entire home/apt,300,2,3,2018-10-25,0.27,2,355
361835,Tall windows and ceilings E Austin,1828792,Melissa,,78721,30.271838262121125,-97.67949232186733,Entire home/apt,400,1,1,2012-03-19,0.01,1,365
361867,Room in Zilker Park Bungalow with Fiber Internet!,1828716,Rick,,78704,30.255054074397478,-97.76701353415193,Private room,75,2,2,2019-01-30,0.03,2,353
362460,SXSW  Bungalow Available 2/1,1831617,Chris,,78756,30.317253412800955,-97.74402603308903,Entire home/apt,625,4,0,,,1,365
362525,Quiet Country Cottage Near Downtown,1827423,Vicki,,78741,30.22304383538381,-97.71811269879741,Entire home/apt,87,2,28,2019-01-15,0.33,1,339
362662,Downtown Central Austin HUGE HOUSE!,1832618,Robert,,78702,30.253202328228365,-97.72391386336737,Entire home/apt,500,2,81,2018-12-22,1.06,1,325
363040,Zilker Festival Suite,213651,Daniel,,78704,30.254562931598848,-97.77665073158794,Entire home/apt,67,2,185,2019-01-06,2.21,2,141
363079,Vintage Tudor in SoCo,1835217,Courtney,,78704,30.239936611462234,-97.74360756808662,Entire home/apt,980,3,54,2019-01-08,0.66,1,289
363944,The Big Zilker. Minutes to it all!,1840480,Scott And Sally,,78704,30.257254001573905,-97.77010912236152,Entire home/apt,695,5,26,2018-05-20,0.44,10,327
364025,Perfect for ACL/SXSW. Walk everywhere!,1839064,Adriana,,78703,30.27406691482141,-97.7534509329767,Entire home/apt,200,3,12,2018-03-19,0.17,1,0
364121,Private romantic getaway 150' above Lake Travis,871765,Bruce,,78734,30.394087226731926,-97.91907251151686,Private room,210,2,1,2017-10-22,0.06,1,361
364269,Zilker Treehouse. Minutes to it all!,1840480,Scott And Sally,,78704,30.25840351848344,-97.76881393678005,Entire home/apt,295,3,62,2018-11-24,0.74,10,320
364402,Short + long term - Central Austin!,1841318,Alice,,78751,30.32108857162166,-97.71999443514537,Private room,28,30,12,2018-03-31,0.23,2,232
365471,Hip E.Side Downtwn House Walk 2 ALL,1845598,D.K.,,78702,30.257088266449106,-97.73235689663406,Entire home/apt,115,1,60,2018-12-27,0.71,1,90
366403,Cherrywood SXSW Party UT Walking,1834167,Grace Marie,,78722,30.28552625961367,-97.7201709353222,Entire home/apt,85,4,35,2017-03-19,0.60,4,0
366757,1200 Sq. Ft. House E of Downtown,1851632,Edna,,78702,30.266356952332625,-97.70848290776095,Entire home/apt,207,1,7,2018-03-17,0.10,1,0
367356,Gorgeous Historic Hyde Park Cottage,1488733,Brooke,,78751,30.306321224543808,-97.72199708092012,Entire home/apt,191,1,118,2019-01-28,1.41,34,324
367366,Large ATX Home Minutes to Downtown,1854873,Alex,,78721,30.26525670482824,-97.68459748142017,Entire home/apt,135,2,65,2019-01-21,1.57,1,313
367445,Charming Hyde Park Casita,1855238,Caroline,,78751,30.306764631655767,-97.72635408331969,Entire home/apt,101,3,161,2019-01-03,1.92,1,310
367789,Completely Renovated Mid Century,1856695,John,,78703,30.30665308542141,-97.77151092352346,Entire home/apt,2150,4,1,2014-03-17,0.02,1,0
368156,Private Room B With Bath on SOCO,1348968,Sailing,,78704,30.24616586303093,-97.75255582746188,Private room,80,1,137,2018-10-08,1.63,7,353
369090,SXSW Walk to Downtown. 2br Apt.,1861886,Sarah,,78704,30.258582843890252,-97.75181055216204,Entire home/apt,650,1,0,,,1,0
370115,Austin *East Side* modern home,1865618,Lisa,,78702,30.2736759079917,-97.71551659730585,Entire home/apt,750,2,0,,,1,0
371539,Spacious Multi-Level Condo | Sleeps up to 10,1871009,Brad,,78701,30.26629698471419,-97.74240269310961,Entire home/apt,490,2,137,2019-01-17,2.26,1,302
372254,EZCamping in near SxSAustin!6,1568741,Jim O',,78745,30.20981078689875,-97.77036769418477,Entire home/apt,14,2,15,2018-03-19,0.19,11,359
373636,Stay at Chateau Richard for SXSW,7649,Dot,,78745,30.186627566687832,-97.78480254744093,Private room,125,3,0,,,1,365
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.25373874687681,-97.74519336182993,Private room,195,2,2,2017-11-21,0.03,3,0
375989,"Near UT Law (Perfect for ACL/SXSW, Football, etc)",1890605,Carlton,,78705,30.289995568496398,-97.73063539280994,Private room,175,3,0,,,2,0
377391,comfy & convenient lodging in 78704,1896666,Rachelle,,78704,30.235889215629275,-97.76996778442702,Entire home/apt,0,1,1,2017-10-16,0.06,1,0
378351,"3 Bedroom w/Pool, Firepit and Views of Downtown",1900680,Vera,,78724,30.28499817109796,-97.64849125410356,Entire home/apt,1750,3,0,,,1,365
381238,Walk to SXSW and downtown Austin TX,1887493,Susan,,78704,30.252257174847497,-97.74438385466732,Entire home/apt,650,3,0,,,3,87
381240,SX urban condo walk to SoCO/downtow,1887493,Susan,,78704,30.252400333283386,-97.74437095942547,Entire home/apt,675,4,3,2017-03-15,0.04,3,78
383689,Modern Loft in the Middle of Austin,1921749,Jamie,,78701,30.263598379165973,-97.74203746508957,Entire home/apt,177,1,445,2019-01-27,5.75,1,114
385526,Private Room C w/bath S.Congress,1348968,Sailing,,78704,30.24541385108837,-97.75255243423557,Private room,89,1,46,2018-11-04,0.57,7,0
385602,SXSW!! - Accommodations ,1929911,Ernest,,78739,30.169762762460845,-97.86306174029825,Entire home/apt,1200,3,0,,,1,365
403090,Enjoy Rm in Artist's Hm N BEST AREA,1752493,Gigi,,78704,30.246580678792796,-97.76280134939039,Entire home/apt,75,3,24,2015-03-02,0.31,3,0
406911,❤️ of Austin SXSW-Private Studio Next To Downtown,1652515,Cynthia,,78704,30.25966119077585,-97.75554757518448,Entire home/apt,95,1,241,2019-01-31,3.13,1,341
412290,GREAT Room - SOUTH CONGRESS Area!,1726978,Foulk,,78704,30.239443851265225,-97.75349515941885,Private room,95,1,52,2018-01-17,0.69,1,0
416296,Winter Vacation Rental in Austin,2070013,Melissa,,78702,30.278040237168696,-97.71439128918463,Entire home/apt,100,15,0,,,1,0
424279,"Steps to S. Congress, stylish 2 bedroom oasis",1275188,Susie & Eoin,,78704,30.24034645722548,-97.75219670210156,Entire home/apt,95,29,16,2018-10-20,0.22,1,170
429368,Close to ZIlker Park and SXSW! Modern Treehouse!,422789,Tara,,78704,30.256123320169905,-97.78364875399299,Entire home/apt,1200,3,5,2018-10-08,0.09,1,146
430683,Architectual Gem/ Pool,2141281,Melanie,,78731,30.33944954581759,-97.76181719895153,Entire home/apt,625,2,2,2016-05-30,0.02,2,177
